prompt_id,prompt_index,replicate_group_id,coordinate_id,prefix_family_id,prompt_text
r4_cover_locked_6456cb8c26e4d741528c,2447,first_token_event_locked_scale_shard_38,4,steady_next_step,"Give a natural quality-and-safety checklist for a student club working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6456cb8c26e4d741528c,2447,first_token_event_locked_scale_shard_38,20,steady_progress,"Give a natural quality-and-safety checklist for a student club working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6456cb8c26e4d741528c,2447,first_token_event_locked_scale_shard_38,7,useful_habit,"Give a natural quality-and-safety checklist for a student club working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_6456cb8c26e4d741528c,2447,first_token_event_locked_scale_shard_38,23,useful_next_move,"Give a natural quality-and-safety checklist for a student club working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,6,useful_next_move,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,22,clear_next_move,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,10,calm_forward,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,26,clearer_work,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,1,direct_next_step,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,17,helpful_start,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,3,low_risk_start,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,19,next_action,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,15,practical_option,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,31,reasonable_followup,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,8,safe_first_move,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,24,simple_followup,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,4,small_practical_step,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,20,steady_next_step,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,7,steady_progress,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_a01db9439a7842292925,2478,first_token_event_locked_scale_shard_38,23,useful_habit,"Give practical advice for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,6,clear_next_move,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,22,calm_forward,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,10,clearer_work,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,26,direct_next_step,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,1,helpful_start,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,17,low_risk_start,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,3,next_action,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,19,practical_option,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,15,reasonable_followup,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,31,safe_first_move,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,8,simple_followup,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,24,small_practical_step,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,4,steady_next_step,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,20,steady_progress,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,7,useful_habit,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_5305780769445faef3c3,2479,first_token_event_locked_scale_shard_38,23,useful_next_move,"Explain a practical approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,6,calm_forward,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,22,clearer_work,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,10,direct_next_step,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,26,helpful_start,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,1,low_risk_start,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,17,next_action,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,3,practical_option,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,19,reasonable_followup,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,15,safe_first_move,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,31,simple_followup,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,8,small_practical_step,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,24,steady_next_step,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,4,steady_progress,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,20,useful_habit,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,7,useful_next_move,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_869f66d7be5f43671abb,2480,first_token_event_locked_scale_shard_38,23,clear_next_move,"Give maintenance guidance for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,6,clearer_work,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,22,direct_next_step,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,10,helpful_start,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,26,low_risk_start,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,1,next_action,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,17,practical_option,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,3,reasonable_followup,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,19,safe_first_move,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,15,simple_followup,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,31,small_practical_step,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,8,steady_next_step,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,24,steady_progress,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,4,useful_habit,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,20,useful_next_move,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,7,clear_next_move,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_1742fe4876f5d7a17a85,2481,first_token_event_locked_scale_shard_38,23,calm_forward,"Describe a planning approach for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,6,direct_next_step,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,22,helpful_start,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,10,low_risk_start,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,26,next_action,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,1,practical_option,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,17,reasonable_followup,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,3,safe_first_move,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,19,simple_followup,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,15,small_practical_step,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,31,steady_next_step,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,8,steady_progress,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,24,useful_habit,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,4,useful_next_move,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,20,clear_next_move,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,7,calm_forward,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_c9b65999e22142e056e0,2482,first_token_event_locked_scale_shard_38,23,clearer_work,"Describe how to troubleshoot common issues for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_60d08ebcc9f8ff1847fe,2483,first_token_event_locked_scale_shard_38,6,helpful_start,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_60d08ebcc9f8ff1847fe,2483,first_token_event_locked_scale_shard_38,22,low_risk_start,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_60d08ebcc9f8ff1847fe,2483,first_token_event_locked_scale_shard_38,10,next_action,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_60d08ebcc9f8ff1847fe,2483,first_token_event_locked_scale_shard_38,26,practical_option,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_60d08ebcc9f8ff1847fe,2483,first_token_event_locked_scale_shard_38,1,reasonable_followup,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
r4_cover_locked_60d08ebcc9f8ff1847fe,2483,first_token_event_locked_scale_shard_38,17,safe_first_move,"Give a natural quality-and-safety checklist for a small office working on document scanning routine, with emphasis on avoiding extra tools. Focus on early planning. Write a useful, ordinary answer in short paragraphs or natural bullets. Do not use numbered steps, fixed line labels, hidden-code terminology, or headings."
