entry_id,artifact_group,source_path,source_sha256,candidate_bundle_path,planned_supplement_path,target_parent_dir,mkdir_command,copy_command,verify_sha256_command,source_exists,target_exists_now,ready_for_future_copy_after_review,execution_status,claim_scope_guard
PSP-064,reproducibility_code,scripts/verification_substrate_gap/build_vsg_reproducibility_release_inventory.py,2f672fcea697b71a01ac4e68f4c51666f37aa7bb3aabf1d74b5e9645c51e41c9,results/verification_substrate_gap/public_supplement_candidate_20260601/code/build_vsg_reproducibility_release_inventory.py,code/build_vsg_reproducibility_release_inventory.py,results/verification_substrate_gap/public_supplement_candidate_20260601/code,mkdir -p results/verification_substrate_gap/public_supplement_candidate_20260601/code,cp -p scripts/verification_substrate_gap/build_vsg_reproducibility_release_inventory.py results/verification_substrate_gap/public_supplement_candidate_20260601/code/build_vsg_reproducibility_release_inventory.py,"python3 - <<'PY'
import hashlib, pathlib, sys
path = pathlib.Path('results/verification_substrate_gap/public_supplement_candidate_20260601/code/build_vsg_reproducibility_release_inventory.py')
expected = '2f672fcea697b71a01ac4e68f4c51666f37aa7bb3aabf1d74b5e9645c51e41c9'
actual = hashlib.sha256(path.read_bytes()).hexdigest()
sys.exit(0 if actual == expected else 1)
PY",True,False,True,not_executed_plan_only,preserves VSG substrate-gap claim boundary
PSP-065,reproducibility_config,configs/verification_substrate_gap/public_text_verifier_baselines.yaml,125622ae8cb7ad85c91740175453587d332349d3255faa2161aa8ff391fdf63c,results/verification_substrate_gap/public_supplement_candidate_20260601/configs/public_text_verifier_baselines.yaml,configs/public_text_verifier_baselines.yaml,results/verification_substrate_gap/public_supplement_candidate_20260601/configs,mkdir -p results/verification_substrate_gap/public_supplement_candidate_20260601/configs,cp -p configs/verification_substrate_gap/public_text_verifier_baselines.yaml results/verification_substrate_gap/public_supplement_candidate_20260601/configs/public_text_verifier_baselines.yaml,"python3 - <<'PY'
import hashlib, pathlib, sys
path = pathlib.Path('results/verification_substrate_gap/public_supplement_candidate_20260601/configs/public_text_verifier_baselines.yaml')
expected = '125622ae8cb7ad85c91740175453587d332349d3255faa2161aa8ff391fdf63c'
actual = hashlib.sha256(path.read_bytes()).hexdigest()
sys.exit(0 if actual == expected else 1)
PY",True,False,True,not_executed_plan_only,preserves VSG substrate-gap claim boundary
PSP-066,reproducibility_config,configs/verification_substrate_gap/public_text_verifier_stronger_local_pilot.yaml,1ae03fcd8065a59c21bb780768175e9d54b5d020bd176b7525acc051434cb291,results/verification_substrate_gap/public_supplement_candidate_20260601/configs/public_text_verifier_stronger_local_pilot.yaml,configs/public_text_verifier_stronger_local_pilot.yaml,results/verification_substrate_gap/public_supplement_candidate_20260601/configs,mkdir -p results/verification_substrate_gap/public_supplement_candidate_20260601/configs,cp -p configs/verification_substrate_gap/public_text_verifier_stronger_local_pilot.yaml results/verification_substrate_gap/public_supplement_candidate_20260601/configs/public_text_verifier_stronger_local_pilot.yaml,"python3 - <<'PY'
import hashlib, pathlib, sys
path = pathlib.Path('results/verification_substrate_gap/public_supplement_candidate_20260601/configs/public_text_verifier_stronger_local_pilot.yaml')
expected = '1ae03fcd8065a59c21bb780768175e9d54b5d020bd176b7525acc051434cb291'
actual = hashlib.sha256(path.read_bytes()).hexdigest()
sys.exit(0 if actual == expected else 1)
PY",True,False,True,not_executed_plan_only,preserves VSG substrate-gap claim boundary
PSP-068,reproducibility_config,configs/verification_substrate_gap/template_leakage_audit.yaml,7fda690a9de384d822b7ff4a453872330a5189106076aa694ad1a66ee1235dff,results/verification_substrate_gap/public_supplement_candidate_20260601/configs/template_leakage_audit.yaml,configs/template_leakage_audit.yaml,results/verification_substrate_gap/public_supplement_candidate_20260601/configs,mkdir -p results/verification_substrate_gap/public_supplement_candidate_20260601/configs,cp -p configs/verification_substrate_gap/template_leakage_audit.yaml results/verification_substrate_gap/public_supplement_candidate_20260601/configs/template_leakage_audit.yaml,"python3 - <<'PY'
import hashlib, pathlib, sys
path = pathlib.Path('results/verification_substrate_gap/public_supplement_candidate_20260601/configs/template_leakage_audit.yaml')
expected = '7fda690a9de384d822b7ff4a453872330a5189106076aa694ad1a66ee1235dff'
actual = hashlib.sha256(path.read_bytes()).hexdigest()
sys.exit(0 if actual == expected else 1)
PY",True,False,True,not_executed_plan_only,preserves VSG substrate-gap claim boundary
PSP-069,reproducibility_config,configs/verification_substrate_gap/surrogate_guided_rewrite_spoofing.yaml,eb427c209edaadd06d889e5c7ced471763d58ebf0ccb15661b84a27cffdc8b31,results/verification_substrate_gap/public_supplement_candidate_20260601/configs/surrogate_guided_rewrite_spoofing.yaml,configs/surrogate_guided_rewrite_spoofing.yaml,results/verification_substrate_gap/public_supplement_candidate_20260601/configs,mkdir -p results/verification_substrate_gap/public_supplement_candidate_20260601/configs,cp -p configs/verification_substrate_gap/surrogate_guided_rewrite_spoofing.yaml results/verification_substrate_gap/public_supplement_candidate_20260601/configs/surrogate_guided_rewrite_spoofing.yaml,"python3 - <<'PY'
import hashlib, pathlib, sys
path = pathlib.Path('results/verification_substrate_gap/public_supplement_candidate_20260601/configs/surrogate_guided_rewrite_spoofing.yaml')
expected = 'eb427c209edaadd06d889e5c7ced471763d58ebf0ccb15661b84a27cffdc8b31'
actual = hashlib.sha256(path.read_bytes()).hexdigest()
sys.exit(0 if actual == expected else 1)
PY",True,False,True,not_executed_plan_only,preserves VSG substrate-gap claim boundary
PSP-070,reproducibility_tests,tests/verification_substrate_gap/test_claim_scope_linter.py,12274bd9effdafb3452ca9af21b260277098a71b61be3bc2d30ca9786eab06b6,results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_claim_scope_linter.py,tests/test_claim_scope_linter.py,results/verification_substrate_gap/public_supplement_candidate_20260601/tests,mkdir -p results/verification_substrate_gap/public_supplement_candidate_20260601/tests,cp -p tests/verification_substrate_gap/test_claim_scope_linter.py results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_claim_scope_linter.py,"python3 - <<'PY'
import hashlib, pathlib, sys
path = pathlib.Path('results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_claim_scope_linter.py')
expected = '12274bd9effdafb3452ca9af21b260277098a71b61be3bc2d30ca9786eab06b6'
actual = hashlib.sha256(path.read_bytes()).hexdigest()
sys.exit(0 if actual == expected else 1)
PY",True,False,True,not_executed_plan_only,preserves VSG substrate-gap claim boundary
PSP-071,reproducibility_tests,tests/verification_substrate_gap/test_vsg_expert_packet_verifiers.py,66f4603779d86f4dde991a164d135ebadb0dea15a65d9a5f2cb91a9066f5a70f,results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_vsg_expert_packet_verifiers.py,tests/test_vsg_expert_packet_verifiers.py,results/verification_substrate_gap/public_supplement_candidate_20260601/tests,mkdir -p results/verification_substrate_gap/public_supplement_candidate_20260601/tests,cp -p tests/verification_substrate_gap/test_vsg_expert_packet_verifiers.py results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_vsg_expert_packet_verifiers.py,"python3 - <<'PY'
import hashlib, pathlib, sys
path = pathlib.Path('results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_vsg_expert_packet_verifiers.py')
expected = '66f4603779d86f4dde991a164d135ebadb0dea15a65d9a5f2cb91a9066f5a70f'
actual = hashlib.sha256(path.read_bytes()).hexdigest()
sys.exit(0 if actual == expected else 1)
PY",True,False,True,not_executed_plan_only,preserves VSG substrate-gap claim boundary
PSP-072,reproducibility_tests,tests/verification_substrate_gap/test_vsg_manuscript_prose_hardening.py,1f46d8512f93aaac2f6223087b172d98b1bc866736f0f49c18d4b85cbdd60781,results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_vsg_manuscript_prose_hardening.py,tests/test_vsg_manuscript_prose_hardening.py,results/verification_substrate_gap/public_supplement_candidate_20260601/tests,mkdir -p results/verification_substrate_gap/public_supplement_candidate_20260601/tests,cp -p tests/verification_substrate_gap/test_vsg_manuscript_prose_hardening.py results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_vsg_manuscript_prose_hardening.py,"python3 - <<'PY'
import hashlib, pathlib, sys
path = pathlib.Path('results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_vsg_manuscript_prose_hardening.py')
expected = '1f46d8512f93aaac2f6223087b172d98b1bc866736f0f49c18d4b85cbdd60781'
actual = hashlib.sha256(path.read_bytes()).hexdigest()
sys.exit(0 if actual == expected else 1)
PY",True,False,True,not_executed_plan_only,preserves VSG substrate-gap claim boundary
PSP-073,reproducibility_tests,tests/verification_substrate_gap/test_public_text_verifier_stronger_baselines.py,56cbcd4d43e13466907ed48d7d993811ae5000d54f9ee6d60cbd42d93c55558a,results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_public_text_verifier_stronger_baselines.py,tests/test_public_text_verifier_stronger_baselines.py,results/verification_substrate_gap/public_supplement_candidate_20260601/tests,mkdir -p results/verification_substrate_gap/public_supplement_candidate_20260601/tests,cp -p tests/verification_substrate_gap/test_public_text_verifier_stronger_baselines.py results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_public_text_verifier_stronger_baselines.py,"python3 - <<'PY'
import hashlib, pathlib, sys
path = pathlib.Path('results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_public_text_verifier_stronger_baselines.py')
expected = '56cbcd4d43e13466907ed48d7d993811ae5000d54f9ee6d60cbd42d93c55558a'
actual = hashlib.sha256(path.read_bytes()).hexdigest()
sys.exit(0 if actual == expected else 1)
PY",True,False,True,not_executed_plan_only,preserves VSG substrate-gap claim boundary
PSP-074,reproducibility_tests,tests/verification_substrate_gap/test_public_predicate_attack_naturalness_audit.py,2e39f82ea4b15d7bad5c554db0a871ecd6b059cf4474a30be19d694e63008219,results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_public_predicate_attack_naturalness_audit.py,tests/test_public_predicate_attack_naturalness_audit.py,results/verification_substrate_gap/public_supplement_candidate_20260601/tests,mkdir -p results/verification_substrate_gap/public_supplement_candidate_20260601/tests,cp -p tests/verification_substrate_gap/test_public_predicate_attack_naturalness_audit.py results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_public_predicate_attack_naturalness_audit.py,"python3 - <<'PY'
import hashlib, pathlib, sys
path = pathlib.Path('results/verification_substrate_gap/public_supplement_candidate_20260601/tests/test_public_predicate_attack_naturalness_audit.py')
expected = '2e39f82ea4b15d7bad5c554db0a871ecd6b059cf4474a30be19d694e63008219'
actual = hashlib.sha256(path.read_bytes()).hexdigest()
sys.exit(0 if actual == expected else 1)
PY",True,False,True,not_executed_plan_only,preserves VSG substrate-gap claim boundary
