shard_index,source_shard_dir,block_id,arm,accept,complete_pairs,required_pairs,selected_coordinates_observed,selected_coordinates_total,min_pair_support,matched_surface_count,selected_surface_count,checksum_valid,bits_match_condition,forbidden_public_surface_count,format_scrub_mode
48,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_48,shard_48_block_48,protected,False,0,8,0,16,0,0,0,False,False,2,all
48,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_48,shard_48_block_48,wrong_key,False,0,8,0,16,0,0,0,False,False,2,all
48,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_48,shard_48_block_48,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,all
48,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_48,shard_48_block_48,raw,False,0,8,0,16,0,0,0,False,False,1,all
48,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_48,shard_48_block_48,protected,False,0,8,0,16,0,0,0,False,False,2,none
48,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_48,shard_48_block_48,wrong_key,False,0,8,0,16,0,0,0,False,False,2,none
48,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_48,shard_48_block_48,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,none
48,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_48,shard_48_block_48,raw,False,0,8,0,16,0,0,0,False,False,1,none
49,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_49,shard_49_block_49,protected,False,0,8,0,16,0,0,0,False,False,2,all
49,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_49,shard_49_block_49,wrong_key,False,0,8,0,16,0,0,0,False,False,2,all
49,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_49,shard_49_block_49,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,all
49,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_49,shard_49_block_49,raw,False,0,8,0,16,0,0,0,False,False,3,all
49,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_49,shard_49_block_49,protected,False,0,8,0,16,0,0,0,False,False,2,none
49,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_49,shard_49_block_49,wrong_key,False,0,8,0,16,0,0,0,False,False,2,none
49,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_49,shard_49_block_49,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,none
49,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_49,shard_49_block_49,raw,False,0,8,0,16,0,0,0,False,False,3,none
50,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_50,shard_50_block_50,protected,False,0,8,0,16,0,0,0,False,False,2,all
50,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_50,shard_50_block_50,wrong_key,False,0,8,0,16,0,0,0,False,False,2,all
50,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_50,shard_50_block_50,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,all
50,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_50,shard_50_block_50,raw,False,0,8,0,16,0,0,0,False,False,3,all
50,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_50,shard_50_block_50,protected,False,0,8,0,16,0,0,0,False,False,2,none
50,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_50,shard_50_block_50,wrong_key,False,0,8,0,16,0,0,0,False,False,2,none
50,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_50,shard_50_block_50,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,none
50,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_50,shard_50_block_50,raw,False,0,8,0,16,0,0,0,False,False,3,none
51,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_51,shard_51_block_51,protected,False,0,8,0,16,0,0,0,False,False,6,all
51,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_51,shard_51_block_51,wrong_key,False,0,8,0,16,0,0,0,False,False,6,all
51,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_51,shard_51_block_51,wrong_payload,False,0,8,0,16,0,0,0,False,False,6,all
51,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_51,shard_51_block_51,raw,False,0,8,0,16,0,0,0,False,False,7,all
51,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_51,shard_51_block_51,protected,False,0,8,0,16,0,0,0,False,False,6,none
51,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_51,shard_51_block_51,wrong_key,False,0,8,0,16,0,0,0,False,False,6,none
51,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_51,shard_51_block_51,wrong_payload,False,0,8,0,16,0,0,0,False,False,6,none
51,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_51,shard_51_block_51,raw,False,0,8,0,16,0,0,0,False,False,7,none
52,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_52,shard_52_block_52,protected,False,0,8,0,16,0,0,0,False,False,3,all
52,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_52,shard_52_block_52,wrong_key,False,0,8,0,16,0,0,0,False,False,3,all
52,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_52,shard_52_block_52,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,all
52,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_52,shard_52_block_52,raw,False,0,8,0,16,0,0,0,False,False,8,all
52,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_52,shard_52_block_52,protected,False,0,8,0,16,0,0,0,False,False,3,none
52,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_52,shard_52_block_52,wrong_key,False,0,8,0,16,0,0,0,False,False,3,none
52,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_52,shard_52_block_52,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,none
52,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_52,shard_52_block_52,raw,False,0,8,0,16,0,0,0,False,False,8,none
53,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_53,shard_53_block_53,protected,False,0,8,0,16,0,0,0,False,False,2,all
53,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_53,shard_53_block_53,wrong_key,False,0,8,0,16,0,0,0,False,False,2,all
53,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_53,shard_53_block_53,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,all
53,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_53,shard_53_block_53,raw,False,0,8,0,16,0,0,0,False,False,4,all
53,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_53,shard_53_block_53,protected,False,0,8,0,16,0,0,0,False,False,2,none
53,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_53,shard_53_block_53,wrong_key,False,0,8,0,16,0,0,0,False,False,2,none
53,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_53,shard_53_block_53,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,none
53,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_53,shard_53_block_53,raw,False,0,8,0,16,0,0,0,False,False,4,none
54,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_54,shard_54_block_54,protected,False,0,8,0,16,0,0,0,False,False,0,all
54,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_54,shard_54_block_54,wrong_key,False,0,8,0,16,0,0,0,False,False,0,all
54,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_54,shard_54_block_54,wrong_payload,False,0,8,0,16,0,0,0,False,False,0,all
54,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_54,shard_54_block_54,raw,False,0,8,0,16,0,0,0,False,False,1,all
54,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_54,shard_54_block_54,protected,False,0,8,0,16,0,0,0,False,False,0,none
54,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_54,shard_54_block_54,wrong_key,False,0,8,0,16,0,0,0,False,False,0,none
54,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_54,shard_54_block_54,wrong_payload,False,0,8,0,16,0,0,0,False,False,0,none
54,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_54,shard_54_block_54,raw,False,0,8,0,16,0,0,0,False,False,1,none
55,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_55,shard_55_block_55,protected,False,0,8,0,16,0,0,0,False,False,2,all
55,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_55,shard_55_block_55,wrong_key,False,0,8,0,16,0,0,0,False,False,2,all
55,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_55,shard_55_block_55,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,all
55,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_55,shard_55_block_55,raw,False,0,8,0,16,0,0,0,False,False,2,all
55,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_55,shard_55_block_55,protected,False,0,8,0,16,0,0,0,False,False,2,none
55,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_55,shard_55_block_55,wrong_key,False,0,8,0,16,0,0,0,False,False,2,none
55,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_55,shard_55_block_55,wrong_payload,False,0,8,0,16,0,0,0,False,False,2,none
55,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_55,shard_55_block_55,raw,False,0,8,0,16,0,0,0,False,False,2,none
56,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_56,shard_56_block_56,protected,False,0,8,0,16,0,0,0,False,False,0,all
56,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_56,shard_56_block_56,wrong_key,False,0,8,0,16,0,0,0,False,False,0,all
56,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_56,shard_56_block_56,wrong_payload,False,0,8,0,16,0,0,0,False,False,0,all
56,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_56,shard_56_block_56,raw,False,0,8,0,16,0,0,0,False,False,1,all
56,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_56,shard_56_block_56,protected,False,0,8,0,16,0,0,0,False,False,0,none
56,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_56,shard_56_block_56,wrong_key,False,0,8,0,16,0,0,0,False,False,0,none
56,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_56,shard_56_block_56,wrong_payload,False,0,8,0,16,0,0,0,False,False,0,none
56,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_56,shard_56_block_56,raw,False,0,8,0,16,0,0,0,False,False,1,none
57,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_57,shard_57_block_57,protected,False,0,8,0,16,0,0,0,False,False,0,all
57,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_57,shard_57_block_57,wrong_key,False,0,8,0,16,0,0,0,False,False,0,all
57,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_57,shard_57_block_57,wrong_payload,False,0,8,0,16,0,0,0,False,False,0,all
57,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_57,shard_57_block_57,raw,False,0,8,0,16,0,0,0,False,False,1,all
57,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_57,shard_57_block_57,protected,False,0,8,0,16,0,0,0,False,False,0,none
57,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_57,shard_57_block_57,wrong_key,False,0,8,0,16,0,0,0,False,False,0,none
57,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_57,shard_57_block_57,wrong_payload,False,0,8,0,16,0,0,0,False,False,0,none
57,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_57,shard_57_block_57,raw,False,0,8,0,16,0,0,0,False,False,1,none
58,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_58,shard_58_block_58,protected,False,0,8,0,16,0,0,0,False,False,1,all
58,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_58,shard_58_block_58,wrong_key,False,0,8,0,16,0,0,0,False,False,1,all
58,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_58,shard_58_block_58,wrong_payload,False,0,8,0,16,0,0,0,False,False,1,all
58,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_58,shard_58_block_58,raw,False,0,8,0,16,0,0,0,False,False,1,all
58,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_58,shard_58_block_58,protected,False,0,8,0,16,0,0,0,False,False,1,none
58,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_58,shard_58_block_58,wrong_key,False,0,8,0,16,0,0,0,False,False,1,none
58,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_58,shard_58_block_58,wrong_payload,False,0,8,0,16,0,0,0,False,False,1,none
58,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_58,shard_58_block_58,raw,False,0,8,0,16,0,0,0,False,False,1,none
59,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_59,shard_59_block_59,protected,False,0,8,0,16,0,0,0,False,False,3,all
59,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_59,shard_59_block_59,wrong_key,False,0,8,0,16,0,0,0,False,False,3,all
59,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_59,shard_59_block_59,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,all
59,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_59,shard_59_block_59,raw,False,0,8,0,16,0,0,0,False,False,3,all
59,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_59,shard_59_block_59,protected,False,0,8,0,16,0,0,0,False,False,3,none
59,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_59,shard_59_block_59,wrong_key,False,0,8,0,16,0,0,0,False,False,3,none
59,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_59,shard_59_block_59,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,none
59,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_59,shard_59_block_59,raw,False,0,8,0,16,0,0,0,False,False,3,none
60,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_60,shard_60_block_60,protected,False,0,8,0,16,0,0,0,False,False,3,all
60,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_60,shard_60_block_60,wrong_key,False,0,8,0,16,0,0,0,False,False,3,all
60,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_60,shard_60_block_60,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,all
60,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_60,shard_60_block_60,raw,False,0,8,0,16,0,0,0,False,False,2,all
60,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_60,shard_60_block_60,protected,False,0,8,0,16,0,0,0,False,False,3,none
60,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_60,shard_60_block_60,wrong_key,False,0,8,0,16,0,0,0,False,False,3,none
60,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_60,shard_60_block_60,wrong_payload,False,0,8,0,16,0,0,0,False,False,3,none
60,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_60,shard_60_block_60,raw,False,0,8,0,16,0,0,0,False,False,2,none
61,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_61,shard_61_block_61,protected,False,0,8,0,16,0,0,0,False,False,1,all
61,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_61,shard_61_block_61,wrong_key,False,0,8,0,16,0,0,0,False,False,1,all
