shard_index,source_shard_dir,block_id,arm,source_condition,accept,accept_ignoring_quality,complete_pairs,required_pairs,decoded_bits,expected_bits,bits_match_condition,checksum_valid,forbidden_public_surface_count,duplicate_response_hash_count
41,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_41,shard_41_block_00,raw,raw,False,False,6,8,1-10001-,10100101,False,False,0,0
41,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_41,shard_41_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
41,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_41,shard_41_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
41,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_41,shard_41_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
42,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_42,shard_42_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
42,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_42,shard_42_block_00,raw,raw,False,False,6,8,011-0-11,10100101,False,False,0,0
42,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_42,shard_42_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
42,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_42,shard_42_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
42,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_42,shard_42_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
43,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_43,shard_43_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
43,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_43,shard_43_block_00,raw,raw,False,False,6,8,111-001-,10100101,False,False,0,0
43,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_43,shard_43_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
43,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_43,shard_43_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
43,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_43,shard_43_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
44,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_44,shard_44_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
44,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_44,shard_44_block_00,raw,raw,False,False,8,8,01000011,10100101,False,False,0,0
44,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_44,shard_44_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
44,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_44,shard_44_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
44,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_44,shard_44_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
45,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_45,shard_45_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
45,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_45,shard_45_block_00,raw,raw,False,False,6,8,0-1000-1,10100101,False,False,0,0
45,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_45,shard_45_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
45,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_45,shard_45_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
45,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_45,shard_45_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
46,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_46,shard_46_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
46,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_46,shard_46_block_00,raw,raw,False,False,5,8,11-0-01-,10100101,False,False,0,0
46,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_46,shard_46_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
46,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_46,shard_46_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
46,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_46,shard_46_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
47,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_47,shard_47_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
47,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_47,shard_47_block_00,raw,raw,False,False,5,8,01-01-1-,10100101,False,False,0,0
47,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_47,shard_47_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
47,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_47,shard_47_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
47,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_47,shard_47_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
48,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_48,shard_48_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
48,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_48,shard_48_block_00,raw,raw,False,False,8,8,11100011,10100101,False,False,0,0
48,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_48,shard_48_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
48,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_48,shard_48_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
48,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_48,shard_48_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
49,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_49,shard_49_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
49,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_49,shard_49_block_00,raw,raw,False,False,7,8,1110011-,10100101,False,False,0,0
49,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_49,shard_49_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
49,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_49,shard_49_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
49,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_49,shard_49_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
50,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_50,shard_50_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
50,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_50,shard_50_block_00,raw,raw,False,False,6,8,111-0-10,10100101,False,False,0,0
50,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_50,shard_50_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
50,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_50,shard_50_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
50,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_50,shard_50_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
51,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_51,shard_51_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
51,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_51,shard_51_block_00,raw,raw,False,False,6,8,01-0-111,10100101,False,False,0,0
51,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_51,shard_51_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
51,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_51,shard_51_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
51,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_51,shard_51_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
52,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_52,shard_52_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
52,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_52,shard_52_block_00,raw,raw,False,False,8,8,11100111,10100101,False,False,0,0
52,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_52,shard_52_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
52,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_52,shard_52_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
52,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_52,shard_52_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
53,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_53,shard_53_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
53,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_53,shard_53_block_00,raw,raw,False,False,8,8,01100111,10100101,False,False,0,0
53,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_53,shard_53_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
53,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_53,shard_53_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
53,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_53,shard_53_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
54,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_54,shard_54_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
54,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_54,shard_54_block_00,raw,raw,False,False,6,8,01-0-011,10100101,False,False,0,0
54,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_54,shard_54_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
54,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_54,shard_54_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
54,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_54,shard_54_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
55,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_55,shard_55_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
55,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_55,shard_55_block_00,raw,raw,False,False,7,8,01-00011,10100101,False,False,0,0
55,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_55,shard_55_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
55,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_55,shard_55_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
55,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_55,shard_55_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
56,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_56,shard_56_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
56,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_56,shard_56_block_00,raw,raw,False,False,7,8,0110-011,10100101,False,False,0,0
56,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_56,shard_56_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
56,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_56,shard_56_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
56,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_56,shard_56_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
57,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_57,shard_57_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
57,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_57,shard_57_block_00,raw,raw,False,False,7,8,011000-1,10100101,False,False,0,0
57,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_57,shard_57_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
57,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_57,shard_57_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
57,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_57,shard_57_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
58,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_58,shard_58_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
58,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_58,shard_58_block_00,raw,raw,False,False,5,8,01-0-0-1,10100101,False,False,0,0
58,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_58,shard_58_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
58,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_58,shard_58_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
58,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_58,shard_58_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
59,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_59,shard_59_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
59,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_59,shard_59_block_00,raw,raw,False,False,6,8,0110-0-1,10100101,False,False,0,0
59,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_59,shard_59_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
59,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_59,shard_59_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
59,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_59,shard_59_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
60,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_60,shard_60_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
60,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_60,shard_60_block_00,raw,raw,False,False,5,8,01-0-0-1,10100101,False,False,0,0
60,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_60,shard_60_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
60,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_60,shard_60_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
60,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_60,shard_60_block_00,wrong_payload,protected,False,False,8,8,10100101,01011010,False,True,0,0
61,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_61,shard_61_block_00,protected,protected,True,True,8,8,10100101,10100101,True,True,0,0
61,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_61,shard_61_block_00,raw,raw,False,False,6,8,0110-0-1,10100101,False,False,0,0
61,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_61,shard_61_block_00,task_only,task_only,False,False,0,8,--------,10100101,False,False,0,0
61,/Users/guanjie/Documents/tokenizer_alignment/results/natural_evidence_v2/status/r4_after_879458_repair_second_family_llama_locked_scale_generation_879555_raw/llama3_1_8b_instruct/shards/shard_61,shard_61_block_00,wrong_key,protected,False,False,8,8,10100101,01110011,False,True,0,0
